user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,SubjectPrefix,Sender,repliedTo
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserD45E58,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserE77183,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User781C2E7,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,FirstOnCcLine,0.0,513-1023,33-64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,FirstOnCcLine,0.0,513-1023,33-64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,FirstOnCcLine,0.0,513-1023,33-64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User6E1CF25,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User51CC334,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User860BE95,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,>64,re,UserD45E58,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User92A852F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User925008F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User925008F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserD171EE3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserD171EE3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User3D1D7B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User3D1D7B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserD171EE3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,17-32,17-32,re,UserD171EE3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,UserD68FB8A,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,UserD171EE3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User4A98BFE,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User39D0D90,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User33C3423,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User98BA745,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,User16C9B32,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,no prefix,User1A46FBD,False
User35CB8E5,Train,1.0,FirstOnToLine,0.0,33-64,5-8,no prefix,User35CB8E5,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User9940063,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User6C97BBB,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserA95670F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User5CD1E4,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User36D84B1,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User5CD1E4,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User5D00338,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User5D00338,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User69E53A9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,257-512,>64,no prefix,User7D39144,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,UserE77183,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserC2598C4,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserF55659,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,65-128,9-16,no prefix,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,UserE77183,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,>1023,9-16,re,User9811971,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,User51042C4,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,>1023,9-16,re,User9811971,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,UserE77183,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,UserC34D0BC,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,User9811971,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,User9811971,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,9-16,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,9-16,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,257-512,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,17-32,9-16,re,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,re,User51042C4,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User9811971,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserA9CC2E4,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserE804D5C,True
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,no prefix,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,re,UserC7835DB,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,UserA95670F,False
User35CB8E5,Train,1.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User35CB8E5,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,no prefix,UserE804D5C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User7F31AE7,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User6C97BBB,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,no prefix,UserC2598C4,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnCcLine,0.0,513-1023,33-64,no prefix,UserA013421,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User9940063,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,17-32,17-32,no prefix,UserDF3C094,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User2467339,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserF1EF4B1,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,>64,no prefix,User1266AE5,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserC24A642,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,129-256,33-64,fw,User6D93A4B,True
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD27AA03,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserEEB13CD,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User2A5A16B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,re,UserB4E4297,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User8662148,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserE77183,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserE77183,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User522C352,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,UserE77183,False
User35CB8E5,Train,1.0,FirstOnToLine,0.0,0,17-32,no prefix,User35CB8E5,True
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserE804D5C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,User33C3423,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserED3CD0C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,no prefix,User5F7B665,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,UserF8DC9B3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserCBE62A3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User32AF955,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserDD38EE8,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User64E23DB,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserA369CD4,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User429517E,True
User35CB8E5,Train,1.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User35CB8E5,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,UserF92C2B9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User5B63FC,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User4A1D151,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,UserCC4745B,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User6C97BBB,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,129-256,17-32,no prefix,UserFEE6D90,True
User35CB8E5,Train,0.0,FirstOnToLine,0.0,257-512,17-32,re,UserFEE6D90,True
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,257-512,17-32,no prefix,User432F503,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User483DCF5,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,>64,re,UserC1DD5C6,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User80264F9,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserFEE6D90,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User5AFF925,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User5AFF925,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,129-256,3-4,re,User6D93A4B,True
User35CB8E5,Train,0.0,FirstOnToLine,0.0,65-128,3-4,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User8017951,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User8C10844,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,no prefix,UserE613BB1,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,5-8,no prefix,UserB43314,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User6BD99F9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,>64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,>64,re,User7EB0B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,>64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User2CAF654,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,3-4,no prefix,User1961596,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,3-4,re,User62B10ED,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User584AE2F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User79FA995,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,User79FA995,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User584AE2F,False
User35CB8E5,Train,0.0,FirstOnCcLine,0.0,513-1023,33-64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,SecondOrLaterOnCcLine,0.0,513-1023,33-64,no prefix,User1E1C87C,False
User35CB8E5,Train,0.0,SecondOnToLine,0.0,65-128,33-64,re,User6D93A4B,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserEF3AA93,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,fw,UserDD38EE8,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserA95670F,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User5AB7D05,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,User522EA2A,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,>64,re,UserF6C9B1F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,UserF6C9B1F,False
User35CB8E5,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,5-8,no prefix,UserED3CD0C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,257-512,17-32,no prefix,UserF8DC9B3,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserE33F206,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserE33F206,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User41FB422,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User49EA968,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,UserE33F206,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User9A442A0,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User1A46FBD,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserA0F8768,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User60E57AE,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,9-16,re,UserC7835DB,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,no prefix,UserD6FC362,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,UserDEB46EA,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User54876B6,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,5-8,17-32,re,UserD6FC362,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,5-8,17-32,re,UserD6FC362,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserE65E30C,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,9-16,17-32,re,UserD6FC362,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User860BE95,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User750AAA9,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserC5135A,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserC24A642,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User324514A,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User53E8860,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User9C2971,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User2467339,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserC899C39,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,Other,User41B9248,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,513-1023,5-8,no prefix,User429517E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1205E1E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,no prefix,User584AE2F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User79FA995,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User79FA995,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,1.0,257-512,33-64,no prefix,User8D01CC0,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserA3BCF85,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserA3BCF85,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,re,UserA3BCF85,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserEB68CA5,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,UserA3BCF85,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User522EA2A,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User316B945,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User6F083E5,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User33A461E,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserA3BCF85,False
User35CB8E5,Train,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User53E8860,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,UserA09BA,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,User343360F,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,UserA09BA,False
User35CB8E5,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,UserF7E1283,False
